id,match_id,player_id,account_level,active_id_1,active_id_2,active_id_3,active_id_4,assists,ban_1,ban_10,ban_10_id,ban_1_id,ban_2,ban_2_id,ban_3,ban_3_id,ban_4,ban_4_id,ban_5,ban_5_id,ban_6,ban_6_id,ban_7,ban_7_id,ban_8,ban_8_id,ban_9,ban9_id,camps_cleared,conquest_losses,conquest_points,conquest_tier,conquest_wins,damage_bot,damage_done_in_hand,damage_done_magical,damage_done_physical,damage_mitigated,damage_player,damage_taken,damage_taken_magical,damage_taken_physical,deaths,distance_traveled,duel_losses,duel_points,duel_tier,duel_wins,entry_datetime,final_match_level,first_ban_side,god_id,gold_earned,gold_per_minute,healing,healing_bot,healing_player_self,item_id_1,item_id_2,item_id_3,item_id_4,item_id_5,item_id_6,item_active_1,item_active_2,item_active_3,item_active_4,item_purch_1,item_purch_2,item_purch_3,item_purch_4,item_purch_5,item_purch_6,joust_losses,joust_points,joust_tier,joust_wins,killing_spree,kills_bot,kills_double,kills_fire_giant,kills_first_blood,kills_gold_fury,kills_penta,kills_phoenix,kills_player,kills_quadra,kills_siege_juggernaut,kills_single,kills_triple,kills_wild_juggernaut,map_game,mastery_level,minutes,multi_kill_max,objective_assists,party_id,rank_stat_conquest,rank_stat_duel,rank_stat_joust,reference_name,region,skin,skin_id,structure_damage,surrendered,task_force,team_1_score,team_2_score,team_id,team_name,time_in_match_seconds,towers_destroyed,wards_placed,win_status,winning_task_force,has_replay,match_queue__id,name,player_name,god_name,created_at,updated_at,smite_match_id
3756,23,1361,159,8844,8879,0,0,12,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,87437,4720,0,109576,18517,22139,32182,6447,25735,11,623084,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2123,15631,431,0,0,5237,12672,7904,9626,7829,15646,13277,Blink Rune,Purification Beads,"","",Thousand Fold Blade,Jotunn's Wrath,Warrior Tabi,Brawler's Beat Stick,Evolved Hide of the Urchin,Ancile,9,91,15,14,2,159,1,0,0,0,0,0,4,0,0,3,0,0,Season 5 Conquest,96,36,2,0,499307,0,0,0,Susano,"",Yurei,14944,0,0,1,0,0,19262,Alis Grave Nil,2171,0,9,Loser,2,n,426,Normal: Conquest,"",Susano,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644914
3757,23,1573,105,9040,14056,0,0,9,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,10,88,11,8,69382,10572,0,90465,45886,21083,45899,6537,39362,6,702929,9,32,2,6,2018-12-11 01:01:37 UTC,20,"",2110,15319,423,0,0,9472,7589,9626,8240,12673,9364,8549,Teleport Glyph,Horrific Emblem,"","",Frostbound Hammer,Warrior Tabi,Winged Blade,Stone Cutting Sword,Pestilence,Shifter's Shield,16,70,6,22,1,128,0,0,0,0,0,0,3,0,0,3,0,0,Season 5 Conquest,77,36,1,2,499307,0,0,0,Amaterasu,"",Cerulean Sky,12614,1446,0,1,0,0,69137,Wasted,2171,0,0,Loser,2,n,426,Normal: Conquest,[WSTD]RedLineToyota,Amaterasu,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644914
3758,23,1574,114,8879,7672,0,0,5,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,44,9,8,32,95309,8967,0,115929,11095,20620,29641,7968,21673,10,612652,11,64,2,11,2018-12-11 01:01:37 UTC,20,"",2107,15173,419,0,0,2474,9836,15767,9626,9348,11111,7829,Purification Beads,Aegis Amulet,"","",Void Shield,Transcendence,Warrior Tabi,Asi,The Crusher,Brawler's Beat Stick,6,47,2,7,1,211,0,0,0,0,0,0,3,0,0,3,0,0,Season 5 Conquest,71,36,1,2,499307,0,0,0,Skadi,"",Frostbound,13170,2427,0,1,0,0,100950,BownerBaitBros,2171,1,8,Loser,2,n,426,Normal: Conquest,[DeadC]StepQuietly,Skadi,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644914
3759,23,1575,141,9041,14056,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,31255,2687,54993,0,44114,23738,36855,13020,23835,9,608208,0,0,0,0,2018-12-11 01:01:37 UTC,19,"",2072,15084,416,1604,0,4625,7907,9636,7641,7528,7791,11116,Meditation Cloak,Horrific Emblem,"","",Midgardian Mail,Reinforced Shoes,Breastplate of Valor,Sovereignty,Void Stone,Heartward Amulet,4,0,0,4,2,42,0,0,0,0,0,0,5,0,0,5,0,0,Season 5 Conquest,94,36,1,1,499307,0,0,0,Xing Tian,"",Tiermonster,12794,186,0,1,0,0,92410,SWEATY PALMS,2171,0,4,Loser,2,n,426,Normal: Conquest,[PALMS]TroyBear420,Xing Tian,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644914
3760,24,1576,87,9041,8879,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,125924,4317,166399,0,6264,40475,18490,2888,15508,2,741675,2,0,0,0,2018-12-11 01:01:37 UTC,20,"",1881,21346,595,611,0,11739,9633,15725,8551,7600,9351,7594,Meditation Cloak,Purification Beads,"","",Shoes of the Magi,Evolved Book of Thoth,Bancroft's Talon,Rod of Tahuti,Telkhines Ring,Gem of Isolation,9,0,18,5,7,238,4,0,0,1,0,0,16,0,0,11,1,0,Season 5 Conquest,24,35,3,6,496333,0,0,0,Poseidon,"",Abyssal Sorcerer,14607,3820,0,1,0,0,13556,GANKZ R US,2149,1,1,Winner,1,n,426,Normal: Conquest,[GANKZ]lB e Z e R k o,Poseidon,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3761,24,1577,65,14155,14150,0,0,18,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,2,0,0,1,100179,2377,116280,0,24333,16101,32850,5330,26819,9,557651,1,0,0,0,2018-12-11 01:01:37 UTC,20,"",1670,19803,552,0,0,3207,7597,15724,9634,15725,15594,7784,Magic Shell Upgrade,Blink Rune Upgrade,"","",Polynomicon,Warlock's Staff,Shoes of Focus,Evolved Book of Thoth,Evolved Gauntlet of Thebes,Chronos' Pendant,3,0,0,0,2,160,0,0,0,0,0,1,7,0,0,7,0,0,Season 5 Conquest,18,35,1,9,495397,0,0,0,Ymir,"",Crystal Colossus,16173,2381,0,1,0,0,24445,puñines,2149,2,0,Winner,1,n,426,Normal: Conquest,[puñ]JGuillermoFB,Ymir,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3762,24,1578,48,9040,7672,0,0,9,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,1,0,0,0,111114,9165,0,137690,48472,26576,32797,3668,27912,2,661704,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2047,18456,515,0,0,16086,7575,16544,14085,9626,7589,12666,Teleport Glyph,Aegis Amulet,"","",The Executioner,Berserker's Shield,Gladiator's Shield,Warrior Tabi,Frostbound Hammer,Mantle of Discord,2,0,0,0,3,198,0,0,1,1,0,0,4,0,0,4,0,0,Season 5 Conquest,11,35,1,6,495397,0,0,0,Bellona,"",Furiona,12041,2119,0,1,0,0,24445,puñines,2149,0,0,Winner,1,n,426,Normal: Conquest,[puñ]SpiRiT XJosueX,Bellona,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3763,24,1579,49,8844,14056,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,116245,2404,0,128395,8490,15193,17803,1804,15608,2,840750,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2005,18416,514,0,0,5866,12664,9630,14850,7904,14855,7545,Blink Rune,Horrific Emblem,"","",Spectral Armor,Talaria Boots,Hastened Katana,Jotunn's Wrath,Rage,Deathbringer,2,0,0,1,5,190,0,0,0,0,0,0,6,0,0,6,0,0,Season 5 Conquest,11,35,1,7,496333,0,0,0,Serqet,"",DemonSoul,12145,2128,0,1,0,0,0,"",2149,2,0,Winner,1,n,426,Normal: Conquest,Afrogawd,Serqet,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3764,24,1580,27,8879,9041,0,0,9,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,100467,6759,118955,0,5006,18488,11702,1563,9751,2,660477,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",3558,18031,503,0,1086,4089,9633,15725,12670,8551,7600,9128,Purification Beads,Meditation Cloak,"","",Shoes of the Magi,Evolved Book of Thoth,Spear of Desolation,Bancroft's Talon,Rod of Tahuti,Soul Reaver,0,0,0,0,3,195,0,1,0,0,0,0,6,0,0,6,0,0,Season 5 Conquest,4,35,1,3,496333,0,0,0,Hera,"",Hera,16356,702,0,1,0,0,0,"",2149,0,0,Winner,1,n,426,Normal: Conquest,Its Kenny G,Hera,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3765,24,1581,66,14152,14150,0,0,2,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,117714,14526,0,137812,11839,23100,26686,11192,14924,5,793653,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1755,18086,504,1754,0,8472,7575,16592,9626,7593,7545,9236,Meditation Cloak Upgrade,Blink Rune Upgrade,"","",The Executioner,Golden Blade,Warrior Tabi,Qin's Sais,Deathbringer,Bloodforge,0,0,0,0,3,250,1,0,0,0,0,0,8,0,0,6,1,0,Season 5 Conquest,15,35,3,1,496198,0,0,0,Bakasura,"",Shadow Eater,16598,733,0,2,0,0,235733,MONGOOSE,2149,1,0,Loser,1,n,426,Normal: Conquest,[GMON]QtheAlmighty,Bakasura,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3766,24,1582,45,14056,14112,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,1,112843,15306,0,136048,19580,23205,35584,24507,10777,13,468639,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2179,16868,470,0,0,8167,12666,15736,9627,13427,7575,7545,Horrific Emblem,Bracer of Undoing,"","",Mantle of Discord,Devourer's Gauntlet,Ninja Tabi,Poisoned Star ,The Executioner,Deathbringer,0,0,0,0,3,226,1,0,0,0,0,0,5,0,0,4,0,0,Season 5 Conquest,10,35,2,2,493420,0,0,0,Izanami,"",Izanami,13299,3226,0,2,0,0,0,"",2149,2,0,Loser,1,n,426,Normal: Conquest,Almeida33,Izanami,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3767,24,1583,41,9041,11106,0,0,5,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,51968,718,61192,0,21489,9224,27964,17117,10127,5,689165,0,0,0,0,2018-12-11 01:01:37 UTC,19,"",3336,15086,421,1084,0,8388,15477,9634,7784,15579,14178,12666,Meditation Cloak,Shield of Thorns,"","",Evolved Guardian's Blessing,Shoes of Focus,Chronos' Pendant,Typhon's Fang,Shogun's Kusari,Mantle of Discord,0,0,0,0,1,77,0,0,0,0,0,0,3,0,0,3,0,0,Season 5 Conquest,20,35,1,1,496198,0,0,0,Artio,"",Fiend Hunter,16498,388,0,2,0,0,235733,MONGOOSE,2149,0,0,Loser,1,n,426,Normal: Conquest,[GMON]ScubaSteve69Me,Artio,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3768,24,1584,26,9040,9041,0,0,4,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,57293,2572,9286,64803,34445,16796,33000,9982,22225,7,585388,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1966,13741,383,0,0,11635,9629,7537,13277,7904,9361,7589,Teleport Glyph,Meditation Cloak,"","",Reinforced Greaves,Mystical Mail,Ancile,Jotunn's Wrath,Spirit Robe,Frostbound Hammer,0,0,0,0,1,120,0,0,0,0,0,0,1,0,0,1,0,0,Season 5 Conquest,3,35,1,1,493420,0,0,0,Chaac,"",Storm Tech,14939,625,0,2,0,0,0,"",2149,0,0,Loser,1,n,426,Normal: Conquest,SolarSaucer77,Chaac,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3769,24,1585,29,9041,7353,0,0,1,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,71207,3797,0,79850,6352,8643,18086,12266,5160,9,591567,0,0,0,0,2018-12-11 01:01:37 UTC,19,"",1872,12881,359,484,0,2370,9626,15767,10482,9236,7545,0,Meditation Cloak,Heavenly Wings,"","",Warrior Tabi,Transcendence,Odysseus' Bow,Bloodforge,Deathbringer,"",0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,Season 5 Conquest,6,35,0,0,496198,0,0,0,Neith,"",Mystic Defender,15272,561,0,2,0,0,235733,MONGOOSE,2149,0,0,Loser,1,n,426,Normal: Conquest,[GMON]queencat420,Neith,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644915
3770,25,1586,105,14146,14150,0,0,13,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,139785,8692,0,170315,23449,30530,33837,10309,23528,7,719981,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1779,22529,579,0,0,4707,8550,15767,9626,11111,15646,7904,Purification Beads Upgrade,Blink Rune Upgrade,"","",Hydra's Lament,Transcendence,Warrior Tabi,The Crusher,Evolved Hide of the Urchin,Jotunn's Wrath,0,0,0,0,5,252,2,0,0,0,0,2,14,0,0,12,0,0,Season 5 Conquest,43,38,2,7,476499,0,0,0,Thor,"",Wrath of Valhalla,11414,4294,0,1,0,0,76256,The Chemists,2333,2,0,Winner,1,n,426,Normal: Conquest,[Chems]Schwarz Sureiya,Thor,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3771,25,1587,124,8879,7672,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,116498,15931,0,159966,10770,43468,23703,8150,15433,7,669860,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2075,22266,572,2699,0,7463,7523,15767,9626,12680,7904,11111,Purification Beads,Aegis Amulet,"","",Titan's Bane,Transcendence,Warrior Tabi,Heartseeker,Jotunn's Wrath,The Crusher,0,0,0,0,9,226,3,0,0,1,0,0,18,0,0,15,0,0,Season 5 Conquest,74,38,2,6,476499,0,0,0,Chiron,"",Fabulous,14832,6559,0,1,0,0,76256,The Chemists,2333,1,0,Winner,1,n,426,Normal: Conquest,[Chems]Chipsahoyboy3,Chiron,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3772,25,1588,63,14146,14157,0,0,7,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,170903,6462,0,186709,29233,15806,30794,5419,25375,4,739389,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",3543,20465,526,0,0,16177,15316,9626,12666,14850,11111,0,Purification Beads Upgrade,Teleport Glyph Upgrade,"","",Evolved Soul Eater,Warrior Tabi,Mantle of Discord,Hastened Katana,The Crusher,"",2,0,0,2,1,292,0,0,0,0,0,0,1,0,0,1,0,0,Season 5 Conquest,17,38,1,7,399234,0,0,0,Pele,"",Pele,16197,3781,0,1,0,0,5976,Team GB,2333,3,3,Winner,1,n,426,Normal: Conquest,[TMGB]MeanRogueMonkey,Pele,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3773,25,1589,123,14146,14154,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,78384,738,107345,0,10625,28961,24035,8373,15662,8,533180,13,0,11,11,2018-12-11 01:01:37 UTC,20,"",2056,16766,431,0,0,5243,15725,9633,0,8551,8354,7594,Purification Beads Upgrade,Aegis Amulet Upgrade,"","",Evolved Book of Thoth,Shoes of the Magi,"",Bancroft's Talon,Spear of the Magus,Gem of Isolation,0,0,0,0,3,152,0,0,0,0,0,0,4,0,0,4,0,0,Season 5 Conquest,63,38,1,0,498531,0,0,0,Ah Puch,"",Death Mask,11470,652,0,1,0,0,1795,GaymersUnited,2333,0,2,Winner,1,n,426,Normal: Conquest,[Gaymr]QWERasfolk,Ah Puch,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3774,25,1590,82,9041,7672,0,0,20,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,32386,2092,44044,0,26916,11658,29275,10751,18524,4,729361,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1993,16332,420,299,0,2821,9634,12678,7641,12666,7784,0,Meditation Cloak,Aegis Amulet,"","",Shoes of Focus,Genji's Guard,Breastplate of Valor,Mantle of Discord,Chronos' Pendant,"",0,0,0,0,1,48,0,0,0,0,0,0,2,0,0,2,0,0,Season 5 Conquest,28,38,1,1,476499,0,0,0,Kumbhakarna,"",Golden,10027,0,0,1,0,0,76256,The Chemists,2333,0,0,Winner,1,n,426,Normal: Conquest,[Chems]Voltaged Daisyz,Kumbhakarna,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3775,25,1591,73,8844,7672,0,0,8,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,138293,11023,0,164904,19619,26731,34255,12352,21903,7,779084,1,0,0,0,2018-12-11 01:01:37 UTC,20,"",2138,19532,502,0,0,12569,13277,9626,16592,16544,7593,14850,Blink Rune,Aegis Amulet,"","",Ancile,Warrior Tabi,Golden Blade,Berserker's Shield,Qin's Sais,Hastened Katana,6,85,10,12,4,237,1,0,0,0,0,0,7,0,0,6,0,0,Season 5 Conquest,66,38,2,1,478327,0,0,0,Erlang Shen,"",Monster Trainer,13481,902,0,2,0,0,3317,New Meta,2333,1,0,Loser,1,n,426,Normal: Conquest,[MĒTA]IWontTeamKill6,Erlang Shen,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3776,25,1361,140,14157,14162,0,0,4,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,112936,6160,0,132133,37091,19197,23820,4001,19819,1,729681,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1848,19457,500,0,0,13376,7523,9626,7641,13277,7829,12666,Teleport Glyph Upgrade,Horrific Emblem Upgrade,"","",Titan's Bane,Warrior Tabi,Breastplate of Valor,Ancile,Brawler's Beat Stick,Mantle of Discord,0,0,0,0,5,269,2,0,0,0,0,0,5,0,0,3,0,0,Season 5 Conquest,96,38,2,2,500604,0,0,0,Hercules,"",Vanguard,14288,2121,0,2,0,0,3502,Mexican Style,2333,2,8,Loser,1,n,426,Normal: Conquest,"",Hercules,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3777,25,1361,109,14146,14147,0,0,6,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,105727,12451,0,132490,11683,26763,27326,3533,23793,9,624382,1,0,0,1,2018-12-11 01:01:37 UTC,20,"",2051,17807,457,0,0,2196,7904,15767,9626,7575,11111,7523,Purification Beads Upgrade,Heavenly Wings Upgrade,"","",Jotunn's Wrath,Transcendence,Warrior Tabi,The Executioner,The Crusher,Titan's Bane,2,0,11,8,3,235,1,0,1,0,0,0,9,0,0,8,0,0,Season 5 Conquest,44,38,2,2,472136,0,0,0,Medusa,"",Crystal Gaze,14954,2897,0,2,0,0,119914,la cluka,2333,1,0,Loser,1,n,426,Normal: Conquest,"",Medusa,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3778,25,1592,117,7672,7353,0,0,10,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,79398,1058,104883,0,10758,25485,29874,9503,20371,12,617246,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2036,16732,430,0,0,5959,7600,9634,7784,8551,12670,7334,Aegis Amulet,Heavenly Wings,"","",Rod of Tahuti,Shoes of Focus,Chronos' Pendant,Bancroft's Talon,Spear of Desolation,Book of Thoth,14,0,11,21,2,178,0,0,0,0,0,0,4,0,0,4,0,0,Season 5 Conquest,94,38,1,1,478327,0,0,0,Nox,"",Electric Dream,16028,139,0,2,0,0,40749,TheFavorSavers,2333,0,0,Loser,1,n,426,Normal: Conquest,[FAV0R]Demon Aamon,Nox,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3779,25,1593,126,9041,9120,0,0,12,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,1,55578,1764,73095,0,55419,17517,44942,11230,33712,10,600551,18,0,20,19,2018-12-11 01:01:37 UTC,20,"",2136,16543,425,1281,0,11878,15594,9634,15725,7528,11116,7594,Meditation Cloak,Magic Shell,"","",Evolved Gauntlet of Thebes,Shoes of Focus,Evolved Book of Thoth,Sovereignty,Heartward Amulet,Gem of Isolation,6,98,9,10,2,85,0,0,0,0,0,0,5,0,0,5,0,0,Season 5 Conquest,97,38,1,2,472136,0,0,0,Fafnir,"",Fafnir,13145,633,0,2,0,0,119914,la cluka,2333,0,7,Loser,1,n,426,Normal: Conquest,[cluka]AxillaryPerro,Fafnir,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644916
3780,26,1594,118,14056,7353,0,0,14,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,37602,3988,0,53558,21748,15956,17903,8378,9525,0,582137,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1669,16240,559,0,0,4591,13277,15594,9626,9364,7829,9361,Horrific Emblem,Heavenly Wings,"","",Ancile,Evolved Gauntlet of Thebes,Warrior Tabi,Pestilence,Brawler's Beat Stick,Spirit Robe,0,0,0,0,14,54,0,0,0,0,0,0,14,0,0,14,0,0,Season 5 Conquest,80,29,1,4,503560,0,0,0,Odin,"",Celestial Guard,15990,1534,1,2,0,0,13556,GANKZ R US,1741,1,0,Winner,2,n,426,Normal: Conquest,[GANKZ]ARKOFSOULS,Odin,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644917
3781,26,1595,119,14157,14150,0,0,17,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,15,0,9,4,96298,5773,121491,0,20153,25193,24763,8852,15911,2,470017,4,0,0,1,2018-12-11 01:01:37 UTC,20,"",1670,16189,557,0,0,7265,15725,9633,7597,14179,9128,7791,Teleport Glyph Upgrade,Blink Rune Upgrade,"","",Evolved Book of Thoth,Shoes of the Magi,Polynomicon,Jade Emperor's Crown,Soul Reaver,Void Stone,75,31,14,54,5,211,0,0,0,0,0,0,8,0,0,8,0,0,Season 5 Conquest,58,29,1,5,492370,0,0,0,Ymir,"",Obsidian Shard,7807,1167,1,2,0,0,5202,Team Eager,1741,0,6,Winner,2,n,426,Normal: Conquest,[eGr]Aguila OAA,Ymir,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644917
3782,26,1596,126,8879,8844,0,0,20,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,0,0,0,0,84306,10652,0,104699,8241,20393,19013,9637,9376,4,526029,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",1991,15470,533,0,0,7694,15767,9626,12680,11111,7829,8568,Purification Beads,Blink Rune,"","",Transcendence,Warrior Tabi,Heartseeker,The Crusher,Brawler's Beat Stick,Hydra's Star,0,0,0,0,4,169,1,1,0,1,0,2,9,0,0,8,0,0,Season 5 Conquest,23,29,2,5,503560,0,0,0,Ullr,"",The Survivor,10296,3063,1,2,0,0,210137,Down To FF,1741,1,7,Winner,2,n,426,Normal: Conquest,[DTFF]HG Cazual,Ullr,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644917
3783,26,1597,132,8844,8879,0,0,11,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,2,0,0,4,85158,2470,0,97621,8068,14777,19283,10636,8647,9,570516,0,0,0,0,2018-12-11 01:01:37 UTC,20,"",2005,14948,515,0,0,3591,7935,7904,9626,7545,7523,9405,Blink Rune,Purification Beads,"","",Magi's Cloak,Jotunn's Wrath,Warrior Tabi,Deathbringer,Titan's Bane,Malice,0,0,0,0,2,163,0,0,0,0,0,0,5,0,0,5,0,0,Season 5 Conquest,78,29,1,5,498678,0,0,0,Serqet,"",Kunoichi,14950,2385,1,2,0,0,60902,HunterOfHunters,1741,1,0,Winner,2,n,426,Normal: Conquest,[Nuxta]LCS TOPxramenx,Serqet,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644917
3784,26,1598,126,8879,7672,0,0,14,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,2,0,0,2,71636,1012,83823,0,7234,12187,18198,9653,8545,9,447753,1,0,0,0,2018-12-11 01:01:37 UTC,19,"",1677,14097,485,0,0,3340,15725,9634,7832,8551,14080,9859,Purification Beads,Aegis Amulet,"","",Evolved Book of Thoth,Shoes of Focus,Divine Ruin,Bancroft's Talon,Book of the Dead,Book of Souls,1,0,0,0,3,118,0,0,0,0,0,0,5,0,0,5,0,0,Season 5 Conquest,79,29,1,7,498678,0,0,0,Kukulkan,"",Dragon Doggo,16537,2491,1,2,0,0,60902,HunterOfHunters,1741,1,2,Winner,2,n,426,Normal: Conquest,[Nuxta]BluesyPenguin,Kukulkan,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644917
3785,26,1599,108,7353,14112,0,0,11,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,2,0,0,1,62802,1209,84064,0,7327,21262,22042,6502,14885,11,453544,7,10,8,9,2018-12-11 01:01:37 UTC,20,"",1737,13536,466,0,0,2404,15483,7600,9633,8551,7784,9849,Heavenly Wings,Bracer of Undoing,"","",Evolved Mage's Blessing,Rod of Tahuti,Shoes of the Magi,Bancroft's Talon,Chronos' Pendant,Magic Focus,30,82,16,25,2,128,0,0,0,0,0,0,8,0,0,8,0,0,Season 5 Conquest,94,29,1,1,504450,0,0,0,Agni,"",Encore,14119,574,1,1,0,0,129217,xXXRIOTXXx,1741,0,4,Loser,2,n,426,Normal: Conquest,[UGAB]dadaniiel,Agni,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644917
3786,26,1600,144,9040,11106,0,0,2,"","",0,0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,0,144,83,13,135,70135,3596,920,77973,29823,8758,28915,15886,13029,7,412548,13,15,10,16,2018-12-11 01:01:37 UTC,20,"",1848,12775,440,0,0,7784,15481,9626,13277,9111,7904,9834,Teleport Glyph,Shield of Thorns,"","",Evolved Warrior's Blessing,Warrior Tabi,Ancile,Runic Shield,Jotunn's Wrath,Spiked Shield,31,75,11,27,1,153,0,0,0,0,0,0,3,0,0,3,0,0,Season 5 Conquest,57,29,1,1,504450,0,0,0,Hercules,"",Lion of Olympus,8602,775,1,1,0,0,129217,xXXRIOTXXx,1741,1,0,Loser,2,n,426,Normal: Conquest,[UGAB]engruesevazquez,Hercules,2018-11-12 22:21:40 UTC,2018-11-12 22:21:40 UTC,186644917
